Date,Hebrew_Country,Positive and vaccinated,Positive and vaccinated (not valid),Positive unvaccinated,Vaccinated residents,Vaccinated(not valid) residents,Unvaccinated residents,Country
2021-12-10,כלל המדינות,83,5,10,9160,343,1559,All Countries
2021-12-11,האיטי,0,0,0,1,0,0,Haiti
2021-12-11,אקואדור,0,0,0,7,0,0,Ecuador
2021-12-11,אוקראינה,0,0,0,95,2,13,Ukraine
2021-12-11,בוסניה הרצגובינה,0,0,0,3,0,0,Bosnia and Herzegovina
2021-12-11,אזרביג'אן,0,0,0,0,0,0,Azerbaijan
2021-12-11,הודו,0,0,0,16,1,9,India
2021-12-11,קרואטיה,0,0,0,3,0,2,Croatia
2021-12-11,שוויץ,0,0,0,16,0,2,Switzerland
2021-12-11,צרפת,9,0,0,542,7,50,France
2021-12-11,תאילנד,0,0,0,10,0,0,Thailand
2021-12-11,ליטא,0,0,0,117,3,2,Lithuania
2021-12-11,אורגוואי,0,0,0,3,0,0,Uruguay
2021-12-11,איטליה,1,0,0,981,11,39,Italy
2021-12-11,קוסטה ריקה,0,0,0,7,1,2,Costa Rica
2021-12-11,אל סלבדור,0,0,0,0,0,1,El Salvador
2021-12-11,מקסיקו,0,0,0,11,1,0,Mexico
2021-12-11,אוסטרליה,0,0,0,1,0,4,Australia
2021-12-11,טיוואן,0,0,0,0,1,0,Taiwan
2021-12-11,אירלנד,1,0,0,9,0,1,Ireland
2021-12-11,ברזיל,0,0,0,9,0,4,Brazil
2021-12-11,פיליפינים,0,0,0,1,0,0,Philippines
2021-12-11,פולינזיה הצרפתית,0,0,0,2,0,0,French Polynesia
2021-12-11,תוניסיה,0,0,0,2,0,0,Tunisia
2021-12-11,אוזבקיסטן,0,0,0,2,0,1,Uzbekistan
2021-12-11,גווטאמלה,0,0,0,2,0,0,Guatemala
2021-12-11,ניגריה,0,0,0,3,0,0,Nigeria
2021-12-11,אסטוניה,0,0,0,5,0,0,Estonia
2021-12-11,יוון,0,0,0,65,2,2,Greece
2021-12-11,ירדן,0,0,0,16,3,5,Jordan
2021-12-11,יפן,0,0,0,1,0,4,Japan
2021-12-11,הרפ הדומיניקנית,0,0,0,3,1,0,Dominican Harp
2021-12-11,ארצות הברית,8,1,0,743,28,427,United States
2021-12-11,רומניה,0,0,0,168,19,21,Romania
2021-12-11,נורבגיה,0,0,0,1,0,1,Norway
2021-12-11,מלדיבים,0,0,0,33,0,5,Maldives
2021-12-11,ארגנטינה,2,0,0,20,0,2,Argentina
2021-12-11,לטביה,0,0,0,8,1,4,Latvia
2021-12-11,ארמניה,0,0,0,0,0,1,Armenia
2021-12-11,גרמניה,1,0,0,312,3,35,Germany
2021-12-11,שוודיה,0,0,0,7,0,5,Sweden
2021-12-11,בלגיה,0,0,0,50,1,7,Belgium
2021-12-11,מצרים,0,0,0,134,15,13,Egypt
2021-12-11,נפאל,0,0,0,2,0,0,Nepal
2021-12-11,קולומביה,0,0,0,3,1,0,Colombia
2021-12-11,הונגריה,0,0,0,266,7,17,Hungary
2021-12-11,לוכסמבורג,0,0,0,1,0,0,Luxembourg
2021-12-11,פורטוגל,0,0,0,105,2,5,Portugal
2021-12-11,בולגריה,0,0,0,1,0,0,Bulgaria
2021-12-11,סרביה,0,0,0,1,0,0,Serbia
2021-12-11,קפריסין,0,0,0,265,6,22,Cyprus
2021-12-11,ויטנאם,0,0,0,1,0,0,Vietnam
2021-12-11,מלטה,0,0,0,105,0,1,Malta
2021-12-11,בחריין,0,0,0,1,0,0,Bahrain
2021-12-11,איחוד האמירויות הערב,3,0,0,188,10,18,UAE
2021-12-11,בהמס,0,0,0,0,1,0,Bahamas
2021-12-11,מולדובה,0,0,0,2,0,0,Moldova
2021-12-11,איסלנד,0,0,0,2,0,0,Iceland
2021-12-11,איי טורקס וקייקוס,0,0,0,1,0,0,Turks and Caicos Islands
2021-12-11,אוסטריה,0,0,0,11,2,3,Austria
2021-12-11,דנמרק,0,0,0,11,1,0,Denmark
2021-12-11,הממלכה המאוחדת,3,0,0,228,8,60,United Kingdom
2021-12-11,צכיה,2,0,0,172,0,10,Czech Republic
2021-12-11,פולין,0,0,0,113,3,2,Poland
2021-12-11,ספרד,1,0,0,156,1,13,Spain
2021-12-11,קנדה,0,0,0,39,4,58,Canada
2021-12-11,סינגפור,0,0,0,5,0,13,Singapore
2021-12-11,קוריאה הדרומית,0,0,0,6,0,0,South Korea
2021-12-11,סין,0,0,0,1,0,1,China
2021-12-11,פנמה,0,0,0,5,1,1,Panama
2021-12-11,סרי לנקה (צילון),0,0,0,16,0,1,Sri Lanka (photo)
2021-12-11,גאורגיה,0,0,0,183,17,13,Georgia
2021-12-11,רוסיה,0,0,0,61,7,37,Russia
2021-12-11,איי נורפולק,0,0,0,1,0,0,Norfolk Islands
2021-12-11,פרו,0,0,0,2,0,0,Peru
2021-12-11,אוגנדה,0,0,0,2,0,0,Uganda
2021-12-11,הולנד,0,0,0,96,6,13,Netherlands
2021-12-11,קוסובו,0,0,0,0,0,0,Kosovo
2021-12-11,הונג קונג,0,0,0,1,0,0,Hong Kong
2021-12-11,פינלנד,1,0,0,6,1,2,Finland
2021-12-11,תורכיה,6,0,2,883,62,122,Turkey
2021-12-11,כלל המדינות,39,1,2,6523,254,1110,All Countries
2021-12-12,פיליפינים,0,0,0,1,1,0,Philippines
2021-12-12,אורגוואי,0,0,0,18,0,0,Uruguay
2021-12-12,בולגריה,0,0,0,187,7,12,Bulgaria
2021-12-12,לוכסמבורג,0,0,0,0,0,0,Luxembourg
2021-12-12,תורכמניסטאן,0,0,0,0,3,2,Turkmenistan
2021-12-12,מולדובה,0,0,0,32,7,6,Moldova
2021-12-12,גיבוטי,0,0,0,1,0,0,Giboti
2021-12-12,נורבגיה,0,0,0,6,3,3,Norway
2021-12-12,ספרד,4,0,0,538,21,44,Spain
2021-12-12,בילורוסיה,0,0,0,65,2,8,Belarus
2021-12-12,שוויץ,2,0,0,83,3,18,Switzerland
2021-12-12,גאנה,0,0,0,1,0,0,Ghana
2021-12-12,איטליה,6,0,0,1204,16,63,Italy
2021-12-12,מונטנגרו,0,0,0,4,0,1,Montenegro
2021-12-12,אוקראינה,0,0,0,193,7,104,Ukraine
2021-12-12,פנמה,0,0,0,1,0,0,Panama
2021-12-12,קפריסין,0,0,0,275,7,17,Cyprus
2021-12-12,רומניה,0,0,0,87,14,16,Romania
2021-12-12,צכיה,1,0,0,294,4,1,Czech Republic
2021-12-12,אסטוניה,0,0,0,7,0,0,Estonia
2021-12-12,פורטוגל,0,0,0,66,0,6,Portugal
2021-12-12,קטר,0,0,0,1,0,0,Qatar
2021-12-12,איי טורקס וקייקוס,0,0,0,2,0,0,Turks and Caicos Islands
2021-12-12,סינגפור,0,0,0,9,0,5,Singapore
2021-12-12,קניה,0,0,0,3,0,2,Kenya
2021-12-12,אוסטריה,0,0,0,35,4,8,Austria
2021-12-12,דרום סודאן,0,0,0,1,0,0,South Sudan
2021-12-12,תורכיה,3,1,1,1164,110,187,Turkey
2021-12-12,קזחסטאן,0,0,0,2,0,1,Kazakhstan
2021-12-12,זמביה,0,0,0,2,0,0,Zambia
2021-12-12,קנדה,0,0,0,47,4,56,Canada
2021-12-12,אזרביג'אן,0,0,0,42,1,15,Azerbaijan
2021-12-12,הממלכה המאוחדת,17,1,2,378,16,141,United Kingdom
2021-12-12,פינלנד,0,0,0,6,1,1,Finland
2021-12-12,צרפת,9,0,0,845,13,110,France
2021-12-12,פולין,3,1,0,449,6,21,Poland
2021-12-12,דרום אפריקה,0,0,0,12,3,8,South Africa
2021-12-12,גאורגיה,0,0,0,341,8,22,Georgia
2021-12-12,אקואדור,0,0,0,4,0,0,Ecuador
2021-12-12,איי פאלקלנד,0,0,0,1,0,0,Falkland Islands
2021-12-12,קולומביה,0,0,0,6,0,3,Colombia
2021-12-12,חוף השנהב,0,0,0,1,0,0,Ivory Coast
2021-12-12,רוסיה,0,0,1,92,12,49,Russia
2021-12-12,תאילנד,0,0,0,43,0,7,Thailand
2021-12-12,הודו,0,0,0,3,2,0,India
2021-12-12,אתיופיה,0,0,0,8,2,2,Ethiopia
2021-12-12,קירג'זסטאן,0,0,0,0,0,1,Kyrgyzstan
2021-12-12,ירדן,0,0,1,149,20,47,Jordan
2021-12-12,מקסיקו,0,0,0,13,4,0,Mexico
2021-12-12,אוסטרליה,0,0,0,8,0,13,Australia
2021-12-12,ארמניה,0,0,0,1,1,0,Armenia
2021-12-12,אוגנדה,1,0,0,4,0,0,Uganda
2021-12-12,גמייקה,0,0,0,0,1,0,Gamaica
2021-12-12,לסוטו,0,0,0,1,0,0,Lesotho
2021-12-12,גרמניה,0,0,1,372,7,62,Germany
2021-12-12,אלבניה,0,0,0,1,0,0,Albania
2021-12-12,סרי לנקה (צילון),0,0,0,17,0,0,Sri Lanka (photo)
2021-12-12,סלובניה,0,0,0,2,0,0,Slovenia
2021-12-12,ערב הסעודית,0,0,0,1,0,3,Saudi Arabia
2021-12-12,בלגיה,2,0,0,32,5,20,Belgium
2021-12-12,מלדיבים,1,0,0,26,1,1,Maldives
2021-12-12,איחוד האמירויות הערב,17,2,2,1077,25,54,UAE
2021-12-12,פרו,0,0,0,2,0,1,Peru
2021-12-12,גווטאמלה,0,0,0,1,0,0,Guatemala
2021-12-12,קוסטה ריקה,0,0,0,2,0,0,Costa Rica
2021-12-12,ליטא,0,0,0,5,0,0,Lithuania
2021-12-12,ברזיל,0,0,0,8,2,4,Brazil
2021-12-12,הולנד,0,0,0,134,6,13,Netherlands
2021-12-12,ארצות הברית,12,1,1,835,38,397,United States
2021-12-12,אוזבקיסטן,0,0,0,5,0,0,Uzbekistan
2021-12-12,טנזניה,0,0,0,6,0,0,Tanzania
2021-12-12,הונגריה,0,0,0,603,18,38,Hungary
2021-12-12,ארגנטינה,0,0,0,23,1,1,Argentina
2021-12-12,צ'ילה,0,0,0,3,0,0,Chile
2021-12-12,אירלנד,2,0,0,13,3,5,Ireland
2021-12-12,נפאל,0,0,0,5,0,0,Nepal
2021-12-12,סנגל,0,0,0,1,0,0,Senegal
2021-12-12,קרואטיה,0,0,0,1,0,10,Croatia
2021-12-12,אנגולה,0,0,0,1,0,0,Angola
2021-12-12,ניגריה,1,0,0,5,2,1,Nigeria
2021-12-12,מצרים,0,0,0,83,3,9,Egypt
2021-12-12,יפן,0,0,0,0,0,3,Japan
2021-12-12,בוסניה הרצגובינה,0,0,0,0,1,1,Bosnia and Herzegovina
2021-12-12,בוטסואנה,0,0,0,1,0,0,Botswana
2021-12-12,דנמרק,0,0,0,19,2,0,Denmark
2021-12-12,רואנדה,0,0,0,4,0,1,Rwanda
2021-12-12,לטביה,0,0,0,1,0,0,Latvia
2021-12-12,יוון,1,0,1,495,10,23,Greece
2021-12-12,בהמס,0,0,0,3,0,0,Bahamas
2021-12-12,סרביה,0,0,0,3,0,0,Serbia
2021-12-12,מאוריציוס,0,0,0,1,0,1,Mauritius
2021-12-12,שוודיה,0,0,0,13,0,1,Sweden
2021-12-12,כלל המדינות,84,6,10,11184,469,1743,All Countries
2021-12-13,בוליביה,0,0,0,1,0,0,Bolivia
2021-12-13,מולדובה,0,0,0,1,0,0,Moldova
2021-12-13,אוזבקיסטן,0,0,0,0,0,0,Uzbekistan
2021-12-13,קזחסטאן,0,0,0,1,1,0,Kazakhstan
2021-12-13,גאנה,0,0,0,0,1,0,Ghana
2021-12-13,הונג קונג,0,0,0,0,1,0,Hong Kong
2021-12-13,קוסטה ריקה,0,0,0,17,0,2,Costa Rica
2021-12-13,אירלנד,0,0,0,14,2,0,Ireland
2021-12-13,ברבדוס,0,0,0,1,0,0,Barbados
2021-12-13,ארצות הברית,35,6,8,1215,58,622,United States
2021-12-13,מאלי,0,0,0,1,0,0,Mali
2021-12-13,ארגנטינה,0,0,0,8,0,0,Argentina
2021-12-13,בחריין,0,0,0,85,0,3,Bahrain
2021-12-13,סלובניה,0,0,0,1,0,0,Slovenia
2021-12-13,ברזיל,0,0,0,18,0,5,Brazil
2021-12-13,מצרים,0,0,0,39,3,13,Egypt
2021-12-13,אקואדור,0,0,0,4,0,0,Ecuador
2021-12-13,אוגנדה,0,0,0,0,1,0,Uganda
2021-12-13,לטביה,0,0,0,4,0,0,Latvia
2021-12-13,תורכיה,3,0,4,834,87,167,Turkey
2021-12-13,איי גילברט ואליס,0,0,0,1,0,0,Gilbert and Alice Islands
2021-12-13,הונגריה,2,0,0,625,8,26,Hungary
2021-12-13,אוסטרליה,0,0,0,7,0,16,Australia
2021-12-13,רומניה,0,0,0,131,18,15,Romania
2021-12-13,גאורגיה,0,0,0,251,16,12,Georgia
2021-12-13,שוויץ,0,0,0,66,3,5,Switzerland
2021-12-13,קנדה,0,0,0,56,4,28,Canada
2021-12-13,ספרד,5,0,0,563,11,24,Spain
2021-12-13,קוריאה הדרומית,0,0,0,5,0,0,South Korea
2021-12-13,נפאל,0,0,0,2,0,0,Nepal
2021-12-13,יוון,0,0,1,395,8,22,Greece
2021-12-13,איטליה,7,0,0,911,15,30,Italy
2021-12-13,בילורוסיה,0,0,0,1,0,0,Belarus
2021-12-13,פיליפינים,0,0,0,1,1,0,Philippines
2021-12-13,מונקו,0,0,0,0,0,1,Monaco
2021-12-13,בוסניה הרצגובינה,0,0,0,4,0,1,Bosnia and Herzegovina
2021-12-13,אורגוואי,2,0,0,3,0,0,Uruguay
2021-12-13,יפן,0,0,0,0,0,0,Japan
2021-12-13,צרפת,12,0,2,787,22,109,France
2021-12-13,גווטאמלה,0,0,0,0,1,0,Guatemala
2021-12-13,קניה,1,1,0,3,1,0,Kenya
2021-12-13,תורכמניסטאן,0,0,0,1,0,0,Turkmenistan
2021-12-13,ניגריה,0,0,0,2,0,1,Nigeria
2021-12-13,מלטה,0,0,0,2,0,0,Malta
2021-12-13,מקסיקו,0,0,0,18,2,5,Mexico
2021-12-13,קטר,0,0,0,2,0,0,Qatar
2021-12-13,מרוקו,2,0,0,54,0,7,Morocco
2021-12-13,אוקראינה,0,0,3,403,24,164,Ukraine
2021-12-13,פולין,0,2,0,177,6,5,Poland
2021-12-13,איחוד האמירויות הערב,21,2,3,1366,23,97,UAE
2021-12-13,רוסיה,0,0,0,96,7,52,Russia
2021-12-13,סרביה,0,0,0,5,0,0,Serbia
2021-12-13,ירדן,0,0,0,93,20,25,Jordan
2021-12-13,צכיה,1,0,0,241,1,4,Czech Republic
2021-12-13,דנמרק,0,0,0,16,0,10,Denmark
2021-12-13,צ'ילה,0,0,0,7,0,2,Chile
2021-12-13,פינלנד,0,0,0,1,0,0,Finland
2021-12-13,בולגריה,0,0,0,70,1,15,Bulgaria
2021-12-13,תוניסיה,0,0,0,1,1,0,Tunisia
2021-12-13,אוסטריה,0,0,0,8,1,4,Austria
2021-12-13,סינגפור,0,0,0,4,0,3,Singapore
2021-12-13,אלבניה,0,0,0,2,0,0,Albania
2021-12-13,קירג'זסטאן,0,0,0,1,0,0,Kyrgyzstan
2021-12-13,פנמה,0,0,0,5,0,0,Panama
2021-12-13,מלדיבים,0,0,0,19,0,0,Maldives
2021-12-13,תאילנד,0,0,1,192,4,32,Thailand
2021-12-13,ליטא,0,0,0,1,0,0,Lithuania
2021-12-13,גיברלטר,0,0,0,0,0,0,Gibraltar
2021-12-13,גרמניה,2,0,0,406,6,49,Germany
2021-12-13,דרום אפריקה,0,0,0,0,0,2,South Africa
2021-12-13,הולנד,1,0,0,125,8,9,Netherlands
2021-12-13,הממלכה המאוחדת,30,1,0,638,30,155,United Kingdom
2021-12-13,שוודיה,0,0,0,4,1,2,Sweden
2021-12-13,אנגליה,0,0,0,1,0,0,England
2021-12-13,סרי לנקה (צילון),0,0,0,19,2,2,Sri Lanka (photo)
2021-12-13,קפריסין,1,0,0,202,5,13,Cyprus
2021-12-13,בלגיה,0,0,0,101,4,22,Belgium
2021-12-13,פורטוגל,0,0,0,162,5,19,Portugal
2021-12-13,פרגוואי,0,0,0,1,0,0,Paraguay
2021-12-13,הרפ הדומיניקנית,0,0,0,1,1,0,Dominican Harp
2021-12-13,קולומביה,0,0,0,1,0,0,Colombia
2021-12-13,קרואטיה,0,0,0,5,0,2,Croatia
2021-12-13,ערב הסעודית,0,0,0,6,0,0,Saudi Arabia
2021-12-13,הודו,0,0,0,4,0,0,India
2021-12-13,נורבגיה,0,0,0,6,0,5,Norway
2021-12-13,כלל המדינות,133,13,24,11133,445,1905,All Countries
2021-12-14,מלדיבים,0,0,0,139,1,11,Maldives
2021-12-14,תורכמניסטאן,0,0,0,1,0,0,Turkmenistan
2021-12-14,אסטוניה,0,0,0,1,0,2,Estonia
2021-12-14,ירדן,0,0,1,45,5,8,Jordan
2021-12-14,אוסטרליה,0,0,0,4,0,34,Australia
2021-12-14,סין,0,0,0,1,0,0,China
2021-12-14,ניגריה,1,0,0,4,0,1,Nigeria
2021-12-14,לטביה,0,0,0,5,0,3,Latvia
2021-12-14,פולין,0,0,0,113,1,19,Poland
2021-12-14,צ'ילה,0,0,0,1,0,0,Chile
2021-12-14,איסלנד,0,0,0,2,0,0,Iceland
2021-12-14,פורטוגל,0,0,0,7,0,1,Portugal
2021-12-14,הונג קונג,0,0,0,5,1,2,Hong Kong
2021-12-14,רוסיה,0,0,1,61,6,18,Russia
2021-12-14,טנזניה,1,0,0,10,1,0,Tanzania
2021-12-14,יפן,0,0,0,0,0,0,Japan
2021-12-14,ליטא,0,0,0,122,3,5,Lithuania
2021-12-14,בחריין,0,0,0,2,0,0,Bahrain
2021-12-14,אתיופיה,0,1,3,18,2,8,Ethiopia
2021-12-14,איי טורקס וקייקוס,0,0,0,2,0,0,Turks and Caicos Islands
2021-12-14,אזרביג'אן,0,0,0,1,0,0,Azerbaijan
2021-12-14,גווטאמלה,0,0,0,1,0,0,Guatemala
2021-12-14,הממלכה המאוחדת,50,2,14,697,40,393,United Kingdom
2021-12-14,קניה,0,0,0,3,0,0,Kenya
2021-12-14,גמייקה,0,0,0,1,0,0,Gamaica
2021-12-14,שוויץ,6,0,0,92,1,6,Switzerland
2021-12-14,אוקראינה,0,1,0,100,9,82,Ukraine
2021-12-14,רפ מרכז אפריקנית,0,0,0,1,0,0,Central African Rap
2021-12-14,גאורגיה,3,0,0,116,6,7,Georgia
2021-12-14,איחוד האמירויות הערב,23,2,5,795,17,54,UAE
2021-12-14,אנגליה,0,0,1,0,0,1,England
2021-12-14,הולנד,2,0,0,133,1,19,Netherlands
2021-12-14,מקסיקו,0,0,0,16,5,13,Mexico
2021-12-14,רואנדה,0,0,0,1,0,0,Rwanda
2021-12-14,צכיה,0,0,0,124,5,4,Czech Republic
2021-12-14,אירלנד,0,0,0,3,1,0,Ireland
2021-12-14,סרי לנקה (צילון),0,0,0,3,0,0,Sri Lanka (photo)
2021-12-14,צרפת,32,2,5,1062,27,181,France
2021-12-14,קפריסין,0,0,0,91,1,9,Cyprus
2021-12-14,אוסטריה,0,0,0,24,0,6,Austria
2021-12-14,פיליפינים,0,0,0,3,0,0,Philippines
2021-12-14,תאילנד,0,0,0,281,0,2,Thailand
2021-12-14,גרנדה,0,0,0,2,0,0,Grande
2021-12-14,מולדובה,1,0,0,10,3,4,Moldova
2021-12-14,קובה,0,0,0,0,0,0,Cuba
2021-12-14,פנמה,0,0,0,3,0,4,Panama
2021-12-14,קוסטה ריקה,0,0,0,5,0,3,Costa Rica
2021-12-14,בהמס,0,0,0,2,0,0,Bahamas
2021-12-14,קזחסטאן,0,0,0,3,0,4,Kazakhstan
2021-12-14,ברבדוס,0,0,0,2,0,0,Barbados
2021-12-14,קוריאה הדרומית,0,0,0,0,0,0,South Korea
2021-12-14,דרום אפריקה,1,0,5,23,2,18,South Africa
2021-12-14,ארגנטינה,0,0,0,19,0,0,Argentina
2021-12-14,סט. לוציה,0,0,0,1,0,0,St. Lucia 
2021-12-14,ארמניה,0,0,0,0,2,2,Armenia
2021-12-14,גרמניה,0,2,0,289,14,58,Germany
2021-12-14,בולגריה,0,0,0,2,0,1,Bulgaria
2021-12-14,מונקו,0,0,0,1,0,0,Monaco
2021-12-14,תורכיה,4,2,3,696,65,180,Turkey
2021-12-14,האנטילים ההולנדים,0,0,0,1,0,0,Netherlands Antilles
2021-12-14,ברזיל,0,0,0,24,0,9,Brazil
2021-12-14,איטליה,2,0,0,597,10,20,Italy
2021-12-14,הונגריה,2,0,0,272,8,17,Hungary
2021-12-14,ספרד,5,0,1,326,11,9,Spain
2021-12-14,בילורוסיה,0,0,0,1,0,2,Belarus
2021-12-14,סרביה,0,0,0,4,0,1,Serbia
2021-12-14,זאיר,0,0,0,0,0,0,Zaire
2021-12-14,אלבניה,0,0,0,0,1,4,Albania
2021-12-14,יוון,1,0,0,219,6,14,Greece
2021-12-14,אוגנדה,0,0,0,1,0,0,Uganda
2021-12-14,מצרים,0,0,0,37,8,5,Egypt
2021-12-14,פינלנד,0,0,0,4,0,4,Finland
2021-12-14,בלגיה,0,0,0,79,6,28,Belgium
2021-12-14,קרואטיה,0,0,0,10,1,3,Croatia
2021-12-14,דנמרק,0,0,0,26,0,14,Denmark
2021-12-14,אורגוואי,0,0,0,1,0,0,Uruguay
2021-12-14,קנדה,0,0,1,100,9,148,Canada
2021-12-14,רומניה,0,0,0,118,6,19,Romania
2021-12-14,נורבגיה,0,0,0,1,1,0,Norway
2021-12-14,שוודיה,0,0,0,4,0,3,Sweden
2021-12-14,איי סיישל,0,0,0,2,0,0,Seychelles
2021-12-14,אוזבקיסטן,0,0,0,27,1,9,Uzbekistan
2021-12-14,סלובניה,0,0,0,1,0,0,Slovenia
2021-12-14,סינגפור,0,0,0,1,0,0,Singapore
2021-12-14,קולומביה,0,0,0,8,0,1,Colombia
2021-12-14,קטר,0,0,0,1,0,0,Qatar
2021-12-14,הודו,0,0,0,25,3,5,India
2021-12-14,מרוקו,1,0,0,27,4,0,Morocco
2021-12-14,גאנה,0,0,0,1,0,0,Ghana
2021-12-14,ארצות הברית,32,0,6,912,43,507,United States
2021-12-14,הרפ הדומיניקנית,0,0,0,3,0,2,Dominican Harp
2021-12-14,תוניסיה,0,0,0,2,0,0,Tunisia
2021-12-14,כלל המדינות,170,12,46,8505,364,2114,All Countries
2021-12-15,נפאל,0,0,0,0,1,2,Nepal
2021-12-15,קנדה,0,0,0,67,7,87,Canada
2021-12-15,אוקראינה,3,0,0,230,38,223,Ukraine
2021-12-15,צרפת,15,0,1,626,27,169,France
2021-12-15,מרוקו,0,0,0,11,0,0,Morocco
2021-12-15,פורטוגל,0,0,0,75,0,2,Portugal
2021-12-15,בולגריה,0,0,0,99,10,25,Bulgaria
2021-12-15,פיליפינים,0,0,0,0,0,0,Philippines
2021-12-15,אירלנד,0,0,0,13,1,3,Ireland
2021-12-15,צ'ילה,0,0,0,9,0,0,Chile
2021-12-15,הולנד,0,0,0,65,3,31,Netherlands
2021-12-15,מצרים,0,0,0,30,0,8,Egypt
2021-12-15,קולומביה,0,0,0,4,0,1,Colombia
2021-12-15,ארגנטינה,0,0,0,8,0,3,Argentina
2021-12-15,אל סלבדור,0,0,0,0,0,0,El Salvador
2021-12-15,גווטאמלה,0,0,0,0,1,0,Guatemala
2021-12-15,הודו,1,0,0,6,0,2,India
2021-12-15,אלבניה,0,0,0,1,0,1,Albania
2021-12-15,נורבגיה,0,1,0,10,1,2,Norway
2021-12-15,אורגוואי,0,0,0,7,0,0,Uruguay
2021-12-15,סלובניה,0,0,0,0,0,0,Slovenia
2021-12-15,קוסטה ריקה,0,0,0,10,1,7,Costa Rica
2021-12-15,זימבאבווה,0,0,0,4,0,0,Zimbabwe
2021-12-15,בלגיה,0,0,0,9,0,5,Belgium
2021-12-15,דרום אפריקה,0,0,0,26,0,4,South Africa
2021-12-15,איי קייפ וורדה,0,0,0,1,0,0,Cape Verde
2021-12-15,גרמניה,2,1,0,386,18,79,Germany
2021-12-15,פרגוואי,0,0,0,2,1,0,Paraguay
2021-12-15,מלדיבים,0,0,0,61,1,0,Maldives
2021-12-15,ניגריה,1,0,0,1,0,0,Nigeria
2021-12-15,אזרביג'אן,0,0,0,8,0,0,Azerbaijan
2021-12-15,סרביה,0,0,0,3,2,1,Serbia
2021-12-15,אוזבקיסטן,0,0,0,0,0,0,Uzbekistan
2021-12-15,איטליה,10,0,1,815,36,74,Italy
2021-12-15,ארצות הברית,35,2,14,868,28,587,United States
2021-12-15,סינגפור,0,0,0,6,0,12,Singapore
2021-12-15,קרואטיה,0,0,0,3,0,3,Croatia
2021-12-15,קמבודיה,0,0,0,0,0,0,Cambodia
2021-12-15,גאורגיה,0,0,0,85,1,1,Georgia
2021-12-15,איחוד האמירויות הערב,17,1,2,809,19,58,UAE
2021-12-15,גאנה,0,0,0,0,0,3,Ghana
2021-12-15,פולין,1,0,0,34,0,7,Poland
2021-12-15,ונצואלה,0,0,0,1,0,0,Venezuela
2021-12-15,שוויץ,0,0,0,79,0,23,Switzerland
2021-12-15,אנגולה,0,0,0,2,0,0,Angola
2021-12-15,ברזיל,0,0,0,17,2,5,Brazil
2021-12-15,ליטא,0,0,0,7,0,1,Lithuania
2021-12-15,סרי לנקה (צילון),0,0,0,21,1,4,Sri Lanka (photo)
2021-12-15,קפריסין,0,0,0,112,4,38,Cyprus
2021-12-15,אוסטרליה,0,0,0,17,0,25,Australia
2021-12-15,ארמניה,0,0,0,1,0,0,Armenia
2021-12-15,"קונגו, רפ. דמוק.",0,0,0,1,0,0," Congo, Ref. Deep. "
2021-12-15,שוודיה,0,0,0,10,1,10,Sweden
2021-12-15,הממלכה המאוחדת,28,1,7,457,31,290,United Kingdom
2021-12-15,אסטוניה,0,0,0,7,0,0,Estonia
2021-12-15,ערב הסעודית,1,0,0,1,1,0,Saudi Arabia
2021-12-15,עירק,0,0,0,0,0,0,Iraq
2021-12-15,בהמס,0,0,0,1,0,0,Bahamas
2021-12-15,איסלנד,0,0,0,5,0,0,Iceland
2021-12-15,סלובקיה,0,0,0,0,1,0,Slovakia
2021-12-15,קוריאה הדרומית,0,0,0,7,0,0,South Korea
2021-12-15,פרו,0,0,0,3,0,0,Peru
2021-12-15,אתיופיה,1,0,0,5,0,0,Ethiopia
2021-12-15,תורכמניסטאן,0,0,0,3,0,0,Turkmenistan
2021-12-15,פנמה,0,0,0,4,0,10,Panama
2021-12-15,בילורוסיה,0,0,0,20,0,1,Belarus
2021-12-15,תורכיה,1,0,1,569,51,136,Turkey
2021-12-15,אוסטריה,0,0,0,30,3,17,Austria
2021-12-15,רומניה,0,0,0,256,26,50,Romania
2021-12-15,הרפ הדומיניקנית,0,0,0,3,0,0,Dominican Harp
2021-12-15,פינלנד,0,0,0,13,1,0,Finland
2021-12-15,רוסיה,0,0,1,87,13,63,Russia
2021-12-15,גינאה ביסאו,0,0,0,1,0,0,Guinea-Bissau
2021-12-15,קטר,0,0,0,1,0,0,Qatar
2021-12-15,תוניסיה,0,0,0,0,0,0,Tunisia
2021-12-15,טנזניה,0,0,0,9,0,0,Tanzania
2021-12-15,הונגריה,3,0,0,315,9,38,Hungary
2021-12-15,מקסיקו,1,1,0,17,7,3,Mexico
2021-12-15,מלטה,0,0,0,102,2,14,Malta
2021-12-15,צכיה,1,0,0,175,3,7,Czech Republic
2021-12-15,אקואדור,0,0,0,1,0,6,Ecuador
2021-12-15,דנמרק,0,0,0,20,0,7,Denmark
2021-12-15,יוון,0,0,0,63,2,4,Greece
2021-12-15,תאילנד,0,0,0,214,5,28,Thailand
2021-12-15,ספרד,5,0,1,225,2,20,Spain
2021-12-15,אוגנדה,0,0,0,2,0,0,Uganda
2021-12-15,סין,0,0,0,3,1,0,China
2021-12-15,ירדן,0,0,0,51,5,10,Jordan
2021-12-15,ניו זילנד,0,0,0,2,0,0,New Zealand
2021-12-15,קזחסטאן,0,0,0,3,2,1,Kazakhstan
